2024.01.30 22:41:17 INFO  Started: Metals version 1.2.0 in folders 'C:\Users\shash\Downloads\Big Data' for client Visual Studio Code 1.85.1.
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.LegacyScanner.getBackquotedIdent(LegacyScanner.scala:489)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchToken(LegacyScanner.scala:337)
	at scala.meta.internal.tokenizers.LegacyScanner.nextToken(LegacyScanner.scala:211)
	at scala.meta.internal.tokenizers.LegacyScanner.foreach(LegacyScanner.scala:1011)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.uncachedTokenize(ScalametaTokenizer.scala:24)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.$anonfun$tokenize$1(ScalametaTokenizer.scala:17)
	at scala.collection.concurrent.TrieMap.getOrElseUpdate(TrieMap.scala:962)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.tokenize(ScalametaTokenizer.scala:17)
	at scala.meta.internal.tokenizers.ScalametaTokenizer$$anon$2.apply(ScalametaTokenizer.scala:332)
	at scala.meta.tokenizers.Api$XtensionTokenizeDialectInput.tokenize(Api.scala:25)
	at scala.meta.tokenizers.Api$XtensionTokenizeInputLike.tokenize(Api.scala:14)
	at scala.meta.internal.metals.SemanticTokensProvider$.getTokens(SemanticTokensProvider.scala:28)
	at scala.meta.internal.metals.SemanticTokensProvider$.provide(SemanticTokensProvider.scala:89)
	at scala.meta.internal.metals.Compilers.$anonfun$semanticTokens$3(Compilers.scala:541)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.01.30 23:06:59 ERROR Failed to tokenize input for semantic tokens for D:\Big Data\identifier2.scala
scala.meta.tokenizers.TokenizeException: <input>:5: error: unclosed quoted identifier
        var `e
            ^
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.LegacyScanner.getBackquotedIdent(LegacyScanner.scala:489)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchToken(LegacyScanner.scala:337)
	at scala.meta.internal.tokenizers.LegacyScanner.nextToken(LegacyScanner.scala:211)
	at scala.meta.internal.tokenizers.LegacyScanner.foreach(LegacyScanner.scala:1011)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.uncachedTokenize(ScalametaTokenizer.scala:24)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.$anonfun$tokenize$1(ScalametaTokenizer.scala:17)
	at scala.collection.concurrent.TrieMap.getOrElseUpdate(TrieMap.scala:962)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.tokenize(ScalametaTokenizer.scala:17)
	at scala.meta.internal.tokenizers.ScalametaTokenizer$$anon$2.apply(ScalametaTokenizer.scala:332)
	at scala.meta.tokenizers.Api$XtensionTokenizeDialectInput.tokenize(Api.scala:25)
	at scala.meta.tokenizers.Api$XtensionTokenizeInputLike.tokenize(Api.scala:14)
	at scala.meta.internal.metals.SemanticTokensProvider$.getTokens(SemanticTokensProvider.scala:28)
	at scala.meta.internal.metals.SemanticTokensProvider$.provide(SemanticTokensProvider.scala:89)
	at scala.meta.internal.metals.Compilers.$anonfun$semanticTokens$3(Compilers.scala:541)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.01.30 23:07:04 ERROR Failed to tokenize input for semantic tokens for D:\Big Data\identifier2.scala
scala.meta.tokenizers.TokenizeException: <input>:4: error: unclosed quoted identifier
        var `v : String ="20M";
            ^
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.LegacyScanner.getBackquotedIdent(LegacyScanner.scala:489)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchToken(LegacyScanner.scala:337)
	at scala.meta.internal.tokenizers.LegacyScanner.nextToken(LegacyScanner.scala:211)
	at scala.meta.internal.tokenizers.LegacyScanner.foreach(LegacyScanner.scala:1011)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.uncachedTokenize(ScalametaTokenizer.scala:24)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.$anonfun$tokenize$1(ScalametaTokenizer.scala:17)
	at scala.collection.concurrent.TrieMap.getOrElseUpdate(TrieMap.scala:962)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.tokenize(ScalametaTokenizer.scala:17)
	at scala.meta.internal.tokenizers.ScalametaTokenizer$$anon$2.apply(ScalametaTokenizer.scala:332)
	at scala.meta.tokenizers.Api$XtensionTokenizeDialectInput.tokenize(Api.scala:25)
	at scala.meta.tokenizers.Api$XtensionTokenizeInputLike.tokenize(Api.scala:14)
	at scala.meta.internal.metals.SemanticTokensProvider$.getTokens(SemanticTokensProvider.scala:28)
	at scala.meta.internal.metals.SemanticTokensProvider$.provide(SemanticTokensProvider.scala:89)
	at scala.meta.internal.metals.Compilers.$anonfun$semanticTokens$3(Compilers.scala:541)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.01.30 23:07:05 ERROR Failed to tokenize input for semantic tokens for D:\Big Data\identifier2.scala
scala.meta.tokenizers.TokenizeException: <input>:4: error: unclosed quoted identifier
        var ` : String ="20M";
            ^
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.LegacyScanner.getBackquotedIdent(LegacyScanner.scala:489)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchToken(LegacyScanner.scala:337)
	at scala.meta.internal.tokenizers.LegacyScanner.nextToken(LegacyScanner.scala:211)
	at scala.meta.internal.tokenizers.LegacyScanner.foreach(LegacyScanner.scala:1011)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.uncachedTokenize(ScalametaTokenizer.scala:24)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.$anonfun$tokenize$1(ScalametaTokenizer.scala:17)
	at scala.collection.concurrent.TrieMap.getOrElseUpdate(TrieMap.scala:962)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.tokenize(ScalametaTokenizer.scala:17)
	at scala.meta.internal.tokenizers.ScalametaTokenizer$$anon$2.apply(ScalametaTokenizer.scala:332)
	at scala.meta.tokenizers.Api$XtensionTokenizeDialectInput.tokenize(Api.scala:25)
	at scala.meta.tokenizers.Api$XtensionTokenizeInputLike.tokenize(Api.scala:14)
	at scala.meta.internal.metals.SemanticTokensProvider$.getTokens(SemanticTokensProvider.scala:28)
	at scala.meta.internal.metals.SemanticTokensProvider$.provide(SemanticTokensProvider.scala:89)
	at scala.meta.internal.metals.Compilers.$anonfun$semanticTokens$3(Compilers.scala:541)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.01.30 23:07:32 ERROR Timeout waiting for 'build/initialize' response
2024.01.30 23:07:32 WARN  Retrying connection to the build server scala-cli
2024.01.30 23:07:32 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.01.30 23:07:32 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.01.30 23:07:32 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.01.30 23:07:32 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.01.30 23:07:32 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.01.30 23:08:32 ERROR Timeout waiting for 'build/initialize' response
2024.01.30 23:08:32 ERROR Failed to connect with build server, no functionality will work.
java.util.concurrent.TimeoutException
	at java.util.concurrent.CompletableFuture.timedGet(CompletableFuture.java:1892)
	at java.util.concurrent.CompletableFuture.get(CompletableFuture.java:2027)
	at scala.meta.internal.metals.BuildServerConnection$.initialize(BuildServerConnection.scala:640)
	at scala.meta.internal.metals.BuildServerConnection$.$anonfun$fromSockets$1(BuildServerConnection.scala:533)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2024.01.30 23:08:32 WARN  no build target for: D:\Big Data\identifier2.scala
2024.01.30 23:10:19 WARN  no build target for: D:\Big Data\identifier2.scala
2024.01.30 23:10:24 WARN  no build target for: D:\Big Data\identifier2.scala
2024.01.30 23:11:06 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/identifier2.scala
2024.01.30 23:13:36 WARN  no build target for: D:\Big Data\identifier2.scala
2024.01.30 23:14:17 WARN  no build target for: D:\Big Data\identifier2.scala
2024.01.30 23:25:28 INFO  Shutting down server
2024.01.30 23:25:28 INFO  shutting down Metals
2024.01.30 23:25:28 INFO  Exiting server
2024.02.07 16:29:45 INFO  Started: Metals version 1.2.0 in folders 'D:\Big Data' for client Visual Studio Code 1.86.0.
2024.02.07 16:29:48 INFO  Attempting to connect to the build server...
2024.02.07 16:29:48 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.02.07 16:29:54 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.02.07 16:29:54 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.02.07 16:29:54 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.02.07 16:29:54 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.02.07 16:29:58 INFO  no build target found for D:\Big Data\Experiment3.scala. Using presentation compiler with project's scala-library version: 3.3.1
2024.02.07 16:30:01 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/Experiment3.scala
2024.02.07 16:30:54 ERROR Timeout waiting for 'build/initialize' response
2024.02.07 16:30:54 WARN  Retrying connection to the build server scala-cli
2024.02.07 16:30:54 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.02.07 16:30:54 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.02.07 16:30:54 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.02.07 16:30:54 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.02.07 16:30:54 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.02.07 16:31:04 WARN  no build target for: D:\Big Data\Experiment3.scala
2024.02.07 16:31:12 WARN  no build target for: D:\Big Data\Experiment3.scala
2024.02.07 16:31:14 WARN  no build target for: D:\Big Data\Experiment3.scala
2024.02.07 16:31:54 ERROR Timeout waiting for 'build/initialize' response
2024.02.07 16:31:54 WARN  Retrying connection to the build server scala-cli
2024.02.07 16:31:54 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.02.07 16:31:54 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.02.07 16:31:54 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.02.07 16:31:54 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.02.07 16:31:54 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.02.07 16:32:54 ERROR Timeout waiting for 'build/initialize' response
2024.02.07 16:32:54 WARN  Retrying connection to the build server scala-cli
2024.02.07 16:32:54 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.02.07 16:32:54 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.02.07 16:32:54 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.02.07 16:32:54 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.02.07 16:32:54 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.02.07 16:33:25 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/Experiment3.scala
2024.02.07 16:33:26 WARN  no build target for: D:\Big Data\Experiment3.scala
2024.02.07 16:33:26 WARN  Could not find semantic tokens for: file:///D:/Big%20Data/Experiment3.scala
2024.02.07 16:33:29 WARN  no build target for: D:\Big Data\Experiment3.scala
2024.02.07 16:33:38 WARN  no build target for: D:\Big Data\Experiment3.scala
2024.02.07 16:33:40 WARN  no build target for: D:\Big Data\Experiment3.scala
2024.02.07 16:33:43 WARN  no build target for: D:\Big Data\Experiment3.scala
2024.02.07 16:33:54 ERROR Timeout waiting for 'build/initialize' response
2024.02.07 16:33:54 WARN  Retrying connection to the build server scala-cli
2024.02.07 16:33:54 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.02.07 16:33:54 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.02.07 16:33:54 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.02.07 16:33:54 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.02.07 16:33:54 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
2024.02.07 16:34:54 ERROR Timeout waiting for 'build/initialize' response
2024.02.07 16:34:54 WARN  Retrying connection to the build server scala-cli
2024.02.07 16:34:54 INFO  Running BSP server List(C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe, bsp, --json-options, C:\Users\shash\Downloads\Big Data\.scala-build\ide-options-v2.json, C:\Users\shash\Downloads\Big Data)
2024.02.07 16:34:54 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at D:\Big Data\.metals\bsp.trace.json or C:\Users\shash\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.02.07 16:34:55 INFO  BSP server: [error]  C:\Users\shash\Downloads\Big Data: input file not found
2024.02.07 16:34:55 INFO  BSP server: Try viewing the relevant help to see the list of available sub-commands and options.
2024.02.07 16:34:55 INFO  BSP server:   C:\Users\shash\AppData\Local\Coursier\data\bin\.scala-cli.aux.exe bsp --help
